"Zip
Code",State,"Place
Name",County,Long,Lat
43719,OH,Bethesda,Belmont,-81.0767,40.0192
43720,OH,Blue Rock,Muskingum,-81.891,39.8
43721,OH,Brownsville,Licking,-82.2565,39.947
43722,OH,Buffalo,Guernsey,-81.5201,39.9159
43723,OH,Byesville,Guernsey,-81.5485,39.9623
43724,OH,Caldwell,Noble,-81.5153,39.7467
43725,OH,Cambridge,Guernsey,-81.582,40.027
43727,OH,Chandlersville,Muskingum,-81.8301,39.8897
43728,OH,Chesterhill,Morgan,-81.8773,39.4953
43730,OH,Corning,Perry,-82.1102,39.6361
43731,OH,Crooksville,Perry,-82.084,39.7623
43732,OH,Cumberland,Guernsey,-81.6576,39.852
43733,OH,Derwent,Guernsey,-81.543,39.9236
43734,OH,Duncan Falls,Muskingum,-81.9117,39.8778
43735,OH,East Fultonham,Muskingum,-82.1221,39.8501
43736,OH,Fairview,Guernsey,-81.2558,40.065
43738,OH,Fultonham,Muskingum,-82.1378,39.8555
43739,OH,Glenford,Perry,-82.3026,39.8699
43740,OH,Gratiot,Licking,-82.2128,39.9522
43746,OH,Hopewell,Muskingum,-82.1756,39.9601
43747,OH,Jerusalem,Monroe,-81.0921,39.8488
43748,OH,Junction City,Perry,-82.3155,39.6965
43749,OH,Kimbolton,Guernsey,-81.549,40.1589
43750,OH,Kipling,Guernsey,-81.5006,39.9945
43752,OH,Laings,Monroe,-81.01,39.7171
43754,OH,Lewisville,Monroe,-81.2316,39.7684
43755,OH,Lore City,Guernsey,-81.4479,40.0459
43756,OH,Mcconnelsville,Morgan,-81.8532,39.6487
43757,OH,Malaga,Monroe,-81.1516,39.8594
43758,OH,Malta,Morgan,-81.9127,39.6482
43759,OH,Morristown,Belmont,-80.9701,40.0113
43760,OH,Mount Perry,Perry,-82.188,39.8788
43761,OH,Moxahala,Perry,-82.2484,39.7403
43762,OH,New Concord,Muskingum,-81.7387,40.0088
43764,OH,New Lexington,Perry,-82.2019,39.7174
43766,OH,New Straitsville,Perry,-82.2488,39.5869
43767,OH,Norwich,Muskingum,-81.8024,39.9934
43768,OH,Old Washington,Guernsey,-81.4522,40.0392
43771,OH,Philo,Muskingum,-81.9175,39.8458
43772,OH,Pleasant City,Guernsey,-81.558,39.9095
43773,OH,Quaker City,Guernsey,-81.2899,39.9866
43777,OH,Roseville,Muskingum,-82.0792,39.8187
43778,OH,Salesville,Guernsey,-81.3728,40.0081
43779,OH,Sarahsville,Noble,-81.4243,39.8162
43780,OH,Senecaville,Guernsey,-81.458,39.9337
43782,OH,Shawnee,Perry,-82.2085,39.611
43783,OH,Somerset,Perry,-82.2991,39.7936
43786,OH,Stafford,Monroe,-81.2758,39.7112
43787,OH,Stockport,Morgan,-81.8262,39.549
43788,OH,Summerfield,Noble,-81.332,39.8036
43791,OH,White Cottage,Muskingum,-82.0987,39.8713
43793,OH,Woodsfield,Monroe,-81.0759,39.7515
43802,OH,Adamsville,Muskingum,-81.8718,40.0793
43803,OH,Bakersville,Coshocton,-81.6436,40.3572
43804,OH,Baltic,Tuscarawas,-81.6792,40.4476
43805,OH,Blissfield,Coshocton,-81.9688,40.3983
43811,OH,Conesville,Coshocton,-81.8951,40.1804
43812,OH,Coshocton,Coshocton,-81.866,40.2754
43821,OH,Dresden,Muskingum,-81.9998,40.1069
43822,OH,Frazeysburg,Muskingum,-82.1293,40.1316
43824,OH,Fresno,Coshocton,-81.7623,40.3711
43828,OH,Keene,Coshocton,-81.8736,40.3513
43830,OH,Nashport,Muskingum,-82.0998,40.0386
43832,OH,Newcomerstown,Tuscarawas,-81.594,40.2739
43836,OH,Plainfield,Coshocton,-81.7197,40.2087
43837,OH,Port Washington,Tuscarawas,-81.5215,40.3404
43840,OH,Stone Creek,Tuscarawas,-81.589,40.4052
43842,OH,Trinway,Muskingum,-82.0099,40.1412
43843,OH,Walhonding,Coshocton,-82.1559,40.3407
43844,OH,Warsaw,Coshocton,-82.056,40.3172
43845,OH,West Lafayette,Coshocton,-81.7361,40.2718
43901,OH,Adena,Jefferson,-80.8815,40.2126
43902,OH,Alledonia,Belmont,-80.9578,39.9053
43903,OH,Amsterdam,Jefferson,-80.9596,40.4731
43905,OH,Barton,Belmont,-80.8412,40.1073
43906,OH,Bellaire,Belmont,-80.7638,40.0204
43907,OH,Cadiz,Harrison,-81.0307,40.2632
43908,OH,Bergholz,Jefferson,-80.884,40.5195
43909,OH,Blaine,Belmont,-80.8176,40.0701
43910,OH,Bloomingdale,Jefferson,-80.8072,40.3742
43912,OH,Bridgeport,Belmont,-80.7747,40.0752
43913,OH,Brilliant,Jefferson,-80.6319,40.2683
43914,OH,Cameron,Monroe,-80.9454,39.7687
43915,OH,Clarington,Monroe,-80.9113,39.7819
43916,OH,Colerain,Belmont,-80.8149,40.1224
43917,OH,Dillonvale,Jefferson,-80.8031,40.2251
43920,OH,East Liverpool,Columbiana,-80.6006,40.6774
43925,OH,East Springfield,Jefferson,-80.8604,40.4506
43926,OH,Empire,Jefferson,-80.6241,40.5092
43927,OH,Fairpoint,Belmont,-80.938,40.1225
43928,OH,Glencoe,Belmont,-80.8993,40.0109
43930,OH,Hammondsville,Jefferson,-80.7659,40.5676
43931,OH,Hannibal,Monroe,-80.872,39.6673
43932,OH,Irondale,Jefferson,-80.7915,40.5111
43933,OH,Jacobsburg,Belmont,-80.888,39.9372
43934,OH,Lansing,Belmont,-80.8003,40.08
43935,OH,Martins Ferry,Belmont,-80.7361,40.1036
43937,OH,Maynard,Belmont,-80.8773,40.1302
43938,OH,Mingo Junction,Jefferson,-80.625,40.3203
43939,OH,Mount Pleasant,Jefferson,-80.7979,40.1753
43940,OH,Neffs,Belmont,-80.8245,40.0284
43941,OH,Piney Fork,Jefferson,-80.8358,40.2639
43942,OH,Powhatan Point,Belmont,-80.8168,39.8679
43943,OH,Rayland,Jefferson,-80.7125,40.2083
43944,OH,Richmond,Jefferson,-80.7613,40.4261
43945,OH,Salineville,Columbiana,-80.835,40.6195
43946,OH,Sardis,Monroe,-80.9243,39.6526
43947,OH,Shadyside,Belmont,-80.7643,39.9675
43948,OH,Smithfield,Jefferson,-80.7815,40.2709
43950,OH,Saint Clairsville,Belmont,-80.9788,40.0778
43951,OH,Lafferty,Belmont,-81.0102,40.111
43952,OH,Steubenville,Jefferson,-80.634,40.3698
43953,OH,Steubenville,Jefferson,-80.6781,40.3524
43961,OH,Stratton,Jefferson,-80.6285,40.5185
43962,OH,Summitville,Columbiana,-80.8862,40.6781
43963,OH,Tiltonsville,Jefferson,-80.6996,40.1681
43964,OH,Toronto,Jefferson,-80.6325,40.4733
43967,OH,Warnock,Belmont,-80.9169,40.02
43968,OH,Wellsville,Columbiana,-80.6621,40.6171
43970,OH,Wolf Run,Jefferson,-80.8893,40.4673
43971,OH,Yorkville,Jefferson,-80.7077,40.1581
43972,OH,Bannock,Belmont,-80.9756,40.1032
43973,OH,Freeport,Harrison,-81.277,40.1925
43974,OH,Harrisville,Harrison,-80.8882,40.1815
43976,OH,Hopedale,Harrison,-80.9021,40.3496
43977,OH,Flushing,Belmont,-81.0757,40.1451
43981,OH,New Athens,Harrison,-80.9959,40.1839
43983,OH,Piedmont,Belmont,-81.2145,40.1507
43984,OH,New Rumley,Harrison,-81.0309,40.4017
43985,OH,Holloway,Belmont,-81.1326,40.1623
43986,OH,Jewett,Harrison,-81.0004,40.3745
43988,OH,Scio,Harrison,-81.1016,40.4012
44001,OH,Amherst,Lorain,-82.2538,41.3617
44003,OH,Andover,Ashtabula,-80.5754,41.6225
44004,OH,Ashtabula,Ashtabula,-80.7947,41.8679
44005,OH,Ashtabula,Ashtabula,-80.7898,41.8651
44010,OH,Austinburg,Ashtabula,-80.8584,41.7554
44011,OH,Avon,Lorain,-82.0204,41.4467
44012,OH,Avon Lake,Lorain,-82.0111,41.5019
44017,OH,Berea,Cuyahoga,-81.8618,41.3676
44021,OH,Burton,Geauga,-81.1526,41.4527
44022,OH,Chagrin Falls,Cuyahoga,-81.4314,41.4494
44023,OH,Chagrin Falls,Geauga,-81.3042,41.3872
44024,OH,Chardon,Geauga,-81.2056,41.5719
44026,OH,Chesterland,Geauga,-81.3421,41.5344
44028,OH,Columbia Station,Lorain,-81.9344,41.3187
44030,OH,Conneaut,Ashtabula,-80.5803,41.9345
44032,OH,Dorset,Ashtabula,-80.6683,41.659
44033,OH,East Claridon,Geauga,-81.1112,41.5333
44035,OH,Elyria,Lorain,-82.1051,41.3724
44036,OH,Elyria,Lorain,-82.0771,41.4015
44039,OH,North Ridgeville,Lorain,-82.0033,41.3964
44040,OH,Gates Mills,Cuyahoga,-81.415,41.5324
44041,OH,Geneva,Ashtabula,-80.9474,41.8029
44044,OH,Grafton,Lorain,-82.0431,41.2854
44045,OH,Grand River,Lake,-81.2821,41.7427
44046,OH,Huntsburg,Geauga,-81.0734,41.5384
44047,OH,Jefferson,Ashtabula,-80.7562,41.7335
44048,OH,Kingsville,Ashtabula,-80.6601,41.8723
44049,OH,Kipton,Lorain,-82.3064,41.2664
44050,OH,Lagrange,Lorain,-82.1279,41.2423
44052,OH,Lorain,Lorain,-82.171,41.4578
44053,OH,Lorain,Lorain,-82.2038,41.432
44054,OH,Sheffield Lake,Lorain,-82.0965,41.4823
44055,OH,Lorain,Lorain,-82.135,41.4361
44056,OH,Macedonia,Summit,-81.4996,41.3222
44057,OH,Madison,Lake,-81.0588,41.8054
44060,OH,Mentor,Lake,-81.3421,41.6895
44061,OH,Mentor,Lake,-81.3396,41.6662
44062,OH,Middlefield,Geauga,-81.0373,41.4455
44064,OH,Montville,Geauga,-81.057,41.6034
44065,OH,Newbury,Geauga,-81.2345,41.475
44067,OH,Northfield,Summit,-81.5429,41.3208
44068,OH,North Kingsville,Ashtabula,-80.685,41.9046
44070,OH,North Olmsted,Cuyahoga,-81.9131,41.4201
44072,OH,Novelty,Geauga,-81.3342,41.4763
44073,OH,Novelty,Geauga,-81.3407,41.4948
44074,OH,Oberlin,Lorain,-82.2229,41.2899
44076,OH,Orwell,Ashtabula,-80.8208,41.5293
44077,OH,Painesville,Lake,-81.199,41.7079
44080,OH,Parkman,Geauga,-81.0651,41.3706
44081,OH,Perry,Lake,-81.1433,41.7679
44082,OH,Pierpont,Ashtabula,-80.5741,41.7677
44084,OH,Rock Creek,Ashtabula,-80.8606,41.6603
44085,OH,Rome,Ashtabula,-80.8709,41.6053
44086,OH,Thompson,Geauga,-81.0573,41.6762
44087,OH,Twinsburg,Summit,-81.4559,41.3289
44088,OH,Unionville,Ashtabula,-81.0034,41.7833
44089,OH,Vermilion,Erie,-82.3554,41.41
44090,OH,Wellington,Lorain,-82.2269,41.1712
44092,OH,Wickliffe,Lake,-81.4692,41.6046
44093,OH,Williamsfield,Ashtabula,-80.5964,41.5383
44094,OH,Willoughby,Lake,-81.4076,41.6302
44095,OH,Eastlake,Lake,-81.4445,41.6587
44096,OH,Willoughby,Lake,-81.4065,41.6398
44097,OH,Eastlake,Lake,-81.4504,41.6539
44099,OH,Windsor,Ashtabula,-80.9667,41.5623
44101,OH,Cleveland,Cuyahoga,-81.5996,41.5234
44102,OH,Cleveland,Cuyahoga,-81.7398,41.4735
44103,OH,Cleveland,Cuyahoga,-81.6405,41.5157
44104,OH,Cleveland,Cuyahoga,-81.6245,41.4809
44105,OH,Cleveland,Cuyahoga,-81.619,41.4509
44106,OH,Cleveland,Cuyahoga,-81.6076,41.5084
44107,OH,Lakewood,Cuyahoga,-81.8018,41.4847
44108,OH,Cleveland,Cuyahoga,-81.609,41.5349
44109,OH,Cleveland,Cuyahoga,-81.7033,41.4458
44110,OH,Cleveland,Cuyahoga,-81.5733,41.5636
44111,OH,Cleveland,Cuyahoga,-81.7844,41.4571
44112,OH,Cleveland,Cuyahoga,-81.5737,41.5356
44113,OH,Cleveland,Cuyahoga,-81.7018,41.4816
44114,OH,Cleveland,Cuyahoga,-81.6743,41.5064
44115,OH,Cleveland,Cuyahoga,-81.667,41.4946
44116,OH,Rocky River,Cuyahoga,-81.8512,41.4694
44117,OH,Euclid,Cuyahoga,-81.5257,41.5696
44118,OH,Cleveland,Cuyahoga,-81.5516,41.5008
44119,OH,Cleveland,Cuyahoga,-81.5468,41.5882
44120,OH,Cleveland,Cuyahoga,-81.5839,41.4714
44121,OH,Cleveland,Cuyahoga,-81.5323,41.5277
44122,OH,Beachwood,Cuyahoga,-81.5232,41.4701
44123,OH,Euclid,Cuyahoga,-81.5258,41.6025
44124,OH,Cleveland,Cuyahoga,-81.4694,41.501
44125,OH,Cleveland,Cuyahoga,-81.6323,41.4335
44126,OH,Cleveland,Cuyahoga,-81.853,41.4429
44127,OH,Cleveland,Cuyahoga,-81.649,41.4701
44128,OH,Cleveland,Cuyahoga,-81.5486,41.4416
44129,OH,Cleveland,Cuyahoga,-81.7351,41.3897
44130,OH,Cleveland,Cuyahoga,-81.7964,41.3826
44131,OH,Independence,Cuyahoga,-81.6642,41.3809
44132,OH,Euclid,Cuyahoga,-81.4993,41.6069
44133,OH,North Royalton,Cuyahoga,-81.7457,41.3232
44134,OH,Cleveland,Cuyahoga,-81.7044,41.3853
44135,OH,Cleveland,Cuyahoga,-81.8044,41.4342
44136,OH,Strongsville,Cuyahoga,-81.8285,41.3132
44137,OH,Maple Heights,Cuyahoga,-81.5603,41.4105
44138,OH,Olmsted Falls,Cuyahoga,-81.9158,41.3734
44139,OH,Solon,Cuyahoga,-81.4421,41.3866
44140,OH,Bay Village,Cuyahoga,-81.9289,41.4841
44141,OH,Brecksville,Cuyahoga,-81.6261,41.3166
44142,OH,Brookpark,Cuyahoga,-81.8118,41.3979
44143,OH,Cleveland,Cuyahoga,-81.4828,41.5592
44144,OH,Cleveland,Cuyahoga,-81.7398,41.4385
44145,OH,Westlake,Cuyahoga,-81.9218,41.4535
44146,OH,Bedford,Cuyahoga,-81.5232,41.3921
44147,OH,Broadview Heights,Cuyahoga,-81.6731,41.3141
44149,OH,Strongsville,Medina,-81.8562,41.3134
44181,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44188,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44190,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44191,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44192,OH,Cleveland,Cuyahoga,-81.6954,41.4995
44193,OH,Cleveland,Cuyahoga,-81.6954,41.4995
44194,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44195,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44197,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44198,OH,Cleveland,Cuyahoga,-81.6728,41.6857
44199,OH,Cleveland,Cuyahoga,-81.6954,41.4995
44201,OH,Atwater,Portage,-81.1985,41.0335
44202,OH,Aurora,Portage,-81.3454,41.3176
44203,OH,Barberton,Summit,-81.6212,41.0197
44210,OH,Bath,Summit,-81.6362,41.1889
44211,OH,Brady Lake,Portage,-81.3124,41.1698
44212,OH,Brunswick,Medina,-81.828,41.2471
44214,OH,Burbank,Wayne,-81.9958,40.9637
44215,OH,Chippewa Lake,Medina,-81.9017,41.0653
44216,OH,Clinton,Summit,-81.5871,40.9391
44217,OH,Creston,Wayne,-81.9211,40.9788
44221,OH,Cuyahoga Falls,Summit,-81.479,41.1401
44222,OH,Cuyahoga Falls,Summit,-81.4846,41.1339
44223,OH,Cuyahoga Falls,Summit,-81.5107,41.1464
44224,OH,Stow,Summit,-81.438,41.1748
44230,OH,Doylestown,Wayne,-81.6848,40.965
44231,OH,Garrettsville,Portage,-81.0704,41.2988
44232,OH,Green,Summit,-81.462,40.9325
44233,OH,Hinckley,Medina,-81.7453,41.2419
44234,OH,Hiram,Portage,-81.1464,41.3323
44235,OH,Homerville,Medina,-82.125,41.0267
44236,OH,Hudson,Summit,-81.4367,41.2458
44237,OH,Hudson,Summit,-81.54,41.1287
44240,OH,Kent,Portage,-81.3498,41.1449
44241,OH,Streetsboro,Portage,-81.3383,41.2491
44242,OH,Kent,Portage,-81.3579,41.1537
44243,OH,Kent,Portage,-81.3415,41.1475
44250,OH,Lakemore,Summit,-81.4279,41.0222
44251,OH,Westfield Center,Medina,-81.9283,41.0288
44253,OH,Litchfield,Medina,-82.0157,41.1668
44254,OH,Lodi,Medina,-82.0147,41.0327
44255,OH,Mantua,Portage,-81.2283,41.2941
44256,OH,Medina,Medina,-81.8584,41.1404
44258,OH,Medina,Medina,-81.8411,41.1276
44260,OH,Mogadore,Summit,-81.359,41.0382
44262,OH,Munroe Falls,Summit,-81.4376,41.142
44264,OH,Peninsula,Summit,-81.54,41.2256
44265,OH,Randolph,Portage,-81.2977,41.0109
44266,OH,Ravenna,Portage,-81.2337,41.1649
44270,OH,Rittman,Wayne,-81.7826,40.9684
44272,OH,Rootstown,Portage,-81.2026,41.0995
44273,OH,Seville,Medina,-81.8562,41.0227
44274,OH,Sharon Center,Medina,-81.7343,41.0992
44275,OH,Spencer,Medina,-82.0999,41.0983
44276,OH,Sterling,Wayne,-81.8305,40.9369
44278,OH,Tallmadge,Summit,-81.426,41.0975
44280,OH,Valley City,Medina,-81.9245,41.2368
44281,OH,Wadsworth,Medina,-81.7374,41.0384
44282,OH,Wadsworth,Medina,-81.7299,41.0256
44285,OH,Wayland,Portage,-81.07,41.1597
44286,OH,Richfield,Summit,-81.6467,41.2371
44287,OH,West Salem,Wayne,-82.1066,40.9485
44288,OH,Windham,Portage,-81.0535,41.2392
44301,OH,Akron,Summit,-81.52,41.0449
44302,OH,Akron,Summit,-81.542,41.092
44303,OH,Akron,Summit,-81.5386,41.1025
44304,OH,Akron,Summit,-81.5085,41.0808
44305,OH,Akron,Summit,-81.4644,41.076
44306,OH,Akron,Summit,-81.4916,41.0479
44307,OH,Akron,Summit,-81.5488,41.0695
44308,OH,Akron,Summit,-81.5194,41.0796
44309,OH,Akron,Summit,-81.5123,41.0962
44310,OH,Akron,Summit,-81.5006,41.1075
44311,OH,Akron,Summit,-81.52,41.0638
44312,OH,Akron,Summit,-81.4385,41.0334
44313,OH,Akron,Summit,-81.5685,41.122
44314,OH,Akron,Summit,-81.5598,41.0408
44315,OH,Akron,Summit,-81.4632,41.028
44316,OH,Akron,Summit,-81.4847,41.0675
44317,OH,Akron,Summit,-81.5291,41.0525
44319,OH,Akron,Summit,-81.5347,40.9791
44320,OH,Akron,Summit,-81.5674,41.0835
44321,OH,Akron,Summit,-81.6443,41.1002
44325,OH,Akron,Summit,-81.5103,41.0764
44326,OH,Akron,Summit,-81.519,41.0814
44328,OH,Akron,Summit,-81.5206,41.076
44333,OH,Akron,Summit,-81.6314,41.1552
44334,OH,Fairlawn,Summit,-81.6098,41.1278
44372,OH,Akron,Summit,-81.54,41.1287
44396,OH,Akron,Summit,-81.54,41.1287
44398,OH,Akron,Summit,-81.54,41.1287
44401,OH,Berlin Center,Mahoning,-80.9341,41.0243
44402,OH,Bristolville,Trumbull,-80.8568,41.3797
44403,OH,Brookfield,Trumbull,-80.5788,41.248
44404,OH,Burghill,Trumbull,-80.5441,41.3347
44405,OH,Campbell,Mahoning,-80.5897,41.0778
44406,OH,Canfield,Mahoning,-80.7564,41.0293
44408,OH,Columbiana,Columbiana,-80.6975,40.8853
44410,OH,Cortland,Trumbull,-80.7327,41.3251
44411,OH,Deerfield,Portage,-81.0528,41.0359
44412,OH,Diamond,Portage,-81.0425,41.0935
44413,OH,East Palestine,Columbiana,-80.5465,40.8406
44415,OH,Elkton,Columbiana,-80.7042,40.763
44416,OH,Ellsworth,Mahoning,-80.8573,41.0242
44417,OH,Farmdale,Trumbull,-80.6628,41.3923
44418,OH,Fowler,Trumbull,-80.6059,41.3349
44420,OH,Girard,Trumbull,-80.6933,41.1611
44422,OH,Greenford,Mahoning,-80.7915,40.9439
44423,OH,Hanoverton,Columbiana,-80.9144,40.7731
44424,OH,Hartford,Trumbull,-80.5847,41.3091
44425,OH,Hubbard,Trumbull,-80.5762,41.1624
44427,OH,Kensington,Columbiana,-80.9381,40.7142
44428,OH,Kinsman,Trumbull,-80.5765,41.4354
44429,OH,Lake Milton,Mahoning,-80.9724,41.1014
44430,OH,Leavittsburg,Trumbull,-80.8869,41.2445
44431,OH,Leetonia,Columbiana,-80.7585,40.8631
44432,OH,Lisbon,Columbiana,-80.7587,40.7592
44436,OH,Lowellville,Mahoning,-80.5416,41.0503
44437,OH,Mc Donald,Trumbull,-80.7312,41.158
44438,OH,Masury,Trumbull,-80.5326,41.2255
44439,OH,Mesopotamia,Trumbull,-80.9551,41.4584
44440,OH,Mineral Ridge,Trumbull,-80.7553,41.1318
44441,OH,Negley,Columbiana,-80.553,40.7579
44442,OH,New Middletown,Mahoning,-80.5534,40.9646
44443,OH,New Springfield,Mahoning,-80.5856,40.9265
44444,OH,Newton Falls,Trumbull,-80.9701,41.191
44445,OH,New Waterford,Columbiana,-80.6209,40.8489
44446,OH,Niles,Trumbull,-80.7558,41.1824
44449,OH,North Benton,Mahoning,-81.0162,40.9876
44450,OH,North Bloomfield,Trumbull,-80.8068,41.4569
44451,OH,North Jackson,Mahoning,-80.8623,41.088
44452,OH,North Lima,Mahoning,-80.6549,40.9649
44453,OH,Orangeville,Trumbull,-80.5336,41.3252
44454,OH,Petersburg,Mahoning,-80.54,40.9049
44455,OH,Rogers,Columbiana,-80.6202,40.7789
44460,OH,Salem,Columbiana,-80.8619,40.9
44470,OH,Southington,Trumbull,-80.9485,41.2983
44471,OH,Struthers,Mahoning,-80.5985,41.0508
44473,OH,Vienna,Trumbull,-80.655,41.2175
44481,OH,Warren,Trumbull,-80.8718,41.1724
44482,OH,Warren,Trumbull,-80.7613,41.3174
44483,OH,Warren,Trumbull,-80.8164,41.2639
44484,OH,Warren,Trumbull,-80.7642,41.2318
44485,OH,Warren,Trumbull,-80.8441,41.2405
44486,OH,Warren,Trumbull,-80.7613,41.3174
44490,OH,Washingtonville,Columbiana,-80.7631,40.8973
44491,OH,West Farmington,Trumbull,-80.9672,41.3508
44492,OH,West Point,Columbiana,-80.7014,40.7093
44493,OH,Winona,Columbiana,-80.8967,40.8286
44501,OH,Youngstown,Mahoning,-80.8029,41.0171
44502,OH,Youngstown,Mahoning,-80.6409,41.0774
44503,OH,Youngstown,Mahoning,-80.65,41.102
44504,OH,Youngstown,Mahoning,-80.6539,41.1237
44505,OH,Youngstown,Mahoning,-80.6277,41.1257
44506,OH,Youngstown,Mahoning,-80.6259,41.096
44507,OH,Youngstown,Mahoning,-80.6553,41.0732
44509,OH,Youngstown,Mahoning,-80.6945,41.105
44510,OH,Youngstown,Mahoning,-80.6672,41.1197
44511,OH,Youngstown,Mahoning,-80.6931,41.0704
44512,OH,Youngstown,Mahoning,-80.6687,41.0252
44513,OH,Youngstown,Mahoning,-80.8029,41.0171
44514,OH,Youngstown,Mahoning,-80.6183,41.0093
44515,OH,Youngstown,Mahoning,-80.7598,41.0979
44555,OH,Youngstown,Mahoning,-80.6436,41.1039
44601,OH,Alliance,Stark,-81.1182,40.9158
44606,OH,Apple Creek,Wayne,-81.8093,40.7551
44607,OH,Augusta,Carroll,-81.0219,40.686
44608,OH,Beach City,Stark,-81.5851,40.6562
44609,OH,Beloit,Mahoning,-80.9897,40.8957
44610,OH,Berlin,Holmes,-81.7943,40.5612
44611,OH,Big Prairie,Holmes,-82.072,40.6188
44612,OH,Bolivar,Tuscarawas,-81.4464,40.6347
44613,OH,Brewster,Stark,-81.5957,40.7142
44614,OH,Canal Fulton,Stark,-81.5773,40.8887
44615,OH,Carrollton,Carroll,-81.0818,40.5787
44617,OH,Charm,Holmes,-81.7829,40.5071
44618,OH,Dalton,Wayne,-81.7008,40.7793
44619,OH,Damascus,Mahoning,-80.9628,40.9021
44620,OH,Dellroy,Carroll,-81.1986,40.5861
44621,OH,Dennison,Tuscarawas,-81.3203,40.4089
44622,OH,Dover,Tuscarawas,-81.4763,40.5343
44624,OH,Dundee,Tuscarawas,-81.6058,40.589
44625,OH,East Rochester,Columbiana,-81.0175,40.7563
44626,OH,East Sparta,Stark,-81.3687,40.6971
44627,OH,Fredericksburg,Wayne,-81.8518,40.686
44628,OH,Glenmont,Holmes,-82.1505,40.5217
44629,OH,Gnadenhutten,Tuscarawas,-81.4343,40.3584
44630,OH,Greentown,Stark,-81.4001,40.9295
44632,OH,Hartville,Stark,-81.3239,40.9618
44633,OH,Holmesville,Holmes,-81.9275,40.633
44634,OH,Homeworth,Columbiana,-81.0333,40.8301
44636,OH,Kidron,Wayne,-81.7428,40.7384
44637,OH,Killbuck,Holmes,-81.9837,40.4933
44638,OH,Lakeville,Holmes,-82.1455,40.652
44639,OH,Leesville,Carroll,-81.212,40.4517
44640,OH,Limaville,Stark,-81.1497,40.9836
44641,OH,Louisville,Stark,-81.2595,40.8477
44643,OH,Magnolia,Stark,-81.3076,40.6514
44644,OH,Malvern,Carroll,-81.1838,40.6845
44645,OH,Marshallville,Wayne,-81.7225,40.9067
44646,OH,Massillon,Stark,-81.4973,40.8116
44647,OH,Massillon,Stark,-81.5533,40.7959
44648,OH,Massillon,Stark,-81.3683,40.8118
44650,OH,Maximo,Stark,-81.1739,40.8746
44651,OH,Mechanicstown,Carroll,-80.956,40.6263
44652,OH,Middlebranch,Stark,-81.3262,40.8951
44653,OH,Midvale,Tuscarawas,-81.3729,40.438
44654,OH,Millersburg,Holmes,-81.8324,40.5567
44656,OH,Mineral City,Tuscarawas,-81.3436,40.5705
44657,OH,Minerva,Stark,-81.1031,40.742
44659,OH,Mount Eaton,Wayne,-81.7026,40.6949
44660,OH,Mount Hope,Holmes,-81.7825,40.6223
44661,OH,Nashville,Holmes,-82.113,40.5956
44662,OH,Navarre,Stark,-81.5338,40.7204
44663,OH,New Philadelphia,Tuscarawas,-81.4358,40.4845
44665,OH,North Georgetown,Columbiana,-80.9794,40.8436
44666,OH,North Lawrence,Stark,-81.6299,40.8387
44667,OH,Orrville,Wayne,-81.7741,40.8458
44669,OH,Paris,Stark,-81.154,40.8014
44670,OH,Robertsville,Stark,-81.1879,40.7647
44671,OH,Sandyville,Tuscarawas,-81.3653,40.6442
44672,OH,Sebring,Mahoning,-81.0232,40.9227
44675,OH,Sherrodsville,Carroll,-81.2339,40.5184
44676,OH,Shreve,Wayne,-82.0325,40.6926
44677,OH,Smithville,Wayne,-81.8633,40.8592
44678,OH,Somerdale,Tuscarawas,-81.3524,40.5649
44679,OH,Stillwater,Tuscarawas,-81.3084,40.3234
44680,OH,Strasburg,Tuscarawas,-81.5366,40.6003
44681,OH,Sugarcreek,Tuscarawas,-81.6604,40.5148
44682,OH,Tuscarawas,Tuscarawas,-81.4069,40.3959
44683,OH,Uhrichsville,Tuscarawas,-81.3374,40.3905
44685,OH,Uniontown,Summit,-81.4211,40.9637
44687,OH,Walnut Creek,Holmes,-81.7284,40.5516
44688,OH,Waynesburg,Stark,-81.2659,40.6829
44689,OH,Wilmot,Stark,-81.6352,40.6567
44690,OH,Winesburg,Holmes,-81.6951,40.6164
44691,OH,Wooster,Wayne,-81.9483,40.8094
44693,OH,Deersville,Harrison,-81.1839,40.2947
44695,OH,Bowerston,Harrison,-81.1862,40.4371
44697,OH,Zoar,Tuscarawas,-81.4223,40.6142
44699,OH,Tippecanoe,Harrison,-81.2919,40.2797
44701,OH,Canton,Stark,-81.3712,40.7824
44702,OH,Canton,Stark,-81.3739,40.8027
44703,OH,Canton,Stark,-81.3814,40.8098
44704,OH,Canton,Stark,-81.3537,40.7991
44705,OH,Canton,Stark,-81.3399,40.8259
44706,OH,Canton,Stark,-81.4119,40.768
44707,OH,Canton,Stark,-81.35,40.7598
44708,OH,Canton,Stark,-81.4241,40.812
44709,OH,Canton,Stark,-81.3862,40.8423
44710,OH,Canton,Stark,-81.4169,40.7911
44711,OH,Canton,Stark,-81.3683,40.8118
44714,OH,Canton,Stark,-81.361,40.8272
